transaction_id,transaction_date,customer_id,account_type,transaction_type,amount,currency,merchant,transaction_status
102246,2022-12-31,2831,checking,Credit,2138.20,USD,Walmart,Completed
102247,2022-06-20,999999,Savings,Credit,883.51,USD,Amazon,Completed
102247,2023-06-11,999999,Savings,Credit,2450.08,USD,Walmart,Completed
102248,2023-06-03,999999,Checking,Credit,1538.27,USD,Walmart,Completed
102250,2022-06-02,3481,Checking,Credit,2617.44,USD,Walmart,Completed
102251,2024-03-24,999999,Checking,Debit,216.44,USD,Unknown,Completed
102252,2022-12-31,999999,Savings,Credit,191.89,USD,Amazon,Completed
102253,2022-06-04,999999,Savings,Debit,2477.30,USD,Amazon,Completed
102251,2024-04-24,3311,Checking,Credit,3121.41,USD,Walmart,Completed
102255,2022-02-23,4423,Checking,Credit,2772.98,USD,Unknown,Completed
102256,2023-05-10,999999,Savings,Credit,1475.07,USD,Amazon,Completed
102256,2022-12-31,999999,Checking,Debit,1670.41,USD,Target,Completed
102257,2022-06-23,2174,Savings,Credit,45.42,USD,Walmart,Completed
102258,2022-11-22,999999,Checking,Credit,526.75,USD,Walmart,Completed
102260,2022-12-31,3455,Savings,Credit,4634.15,USD,Walmart,Completed
102260,2022-01-01,999999,Checking,Debit,2648.35,USD,Unknown,Completed
102261,2023-11-23,999999,Checking,Debit,2813.48,USD,Amazon,Completed
102263,2022-10-22,999999,Checking,Credit,4962.15,USD,Walmart,Completed
102263,2023-06-12,999999,checking,Debit,809.99,USD,Walmart,Completed
102263,2022-12-31,999999,checking,Credit,322.56,USD,Amazon,Completed
102262,2024-02-23,999999,Credit,Debit,1777.57,USD,Unknown,Completed
102267,2022-12-31,2562,Credit,Debit,3231.03,USD,Walmart,Completed
102267,2022-12-31,999999,Savings,Credit,2060.23,USD,Amazon,Completed
102268,2022-12-31,999999,Checking,Debit,2194.13,USD,Unknown,Completed
102270,2022-12-31,999999,Credit,Debit,2177.52,USD,Unknown,Completed
102271,2023-10-01,2220,Checking,Credit,974.47,USD,Amazon,Completed
102272,2022-12-31,999999,Checking,Credit,4492.79,USD,Amazon,Completed
102273,2022-01-01,999999,Savings,Credit,2518.46,USD,Target,Completed
102274,2022-02-04,999999,Checking,Debit,284.72,USD,Target,Completed
102275,2022-06-06,2271,Savings,Debit,2812.50,USD,Walmart,Completed
102276,2023-11-11,999999,checking,Debit,4599.14,USD,Amazon,Completed
102277,2023-03-04,999999,Checking,Debit,3451.40,USD,Unknown,Completed
102277,2022-10-18,999999,checking,Credit,1676.93,USD,Target,Completed
102279,2022-01-01,4010,checking,Credit,4104.68,USD,Amazon,Completed
102279,2023-12-27,999999,Credit,Credit,4053.98,USD,Walmart,Completed
102279,2022-12-31,3924,Checking,Debit,1960.59,USD,Amazon,Completed
102282,2022-01-01,999999,Checking,Credit,1356.37,USD,Walmart,Completed
102282,2023-07-21,999999,Checking,Debit,426.91,USD,Walmart,Completed
102284,2022-01-01,999999,Savings,Credit,3396.88,USD,Walmart,Completed
102284,2022-12-31,4227,Checking,Credit,2973.28,USD,Target,Completed
102286,2023-02-07,999999,Checking,Credit,779.61,USD,Target,Completed
102287,2022-01-01,999999,Checking,Credit,3995.01,USD,Walmart,Completed
102287,2023-01-27,999999,Checking,Debit,3177.13,USD,Walmart,Completed
102288,2022-12-31,999999,checking,Credit,4604.70,USD,Amazon,Completed
102290,2022-01-01,999999,Checking,Credit,2934.43,USD,Unknown,Completed
102290,2022-01-01,999999,Checking,Credit,1987.29,USD,Amazon,Completed
102291,2022-01-01,2131,Checking,Debit,4066.19,USD,Target,Completed
102293,2022-12-31,999999,Savings,Debit,1687.81,USD,Walmart,Completed
102292,2023-09-05,999999,Savings,Debit,2523.11,USD,Amazon,Completed
102294,2022-08-10,999999,Checking,Debit,3481.27,USD,Amazon,Completed
102296,2022-12-31,999999,Checking,Credit,3155.28,USD,Target,Completed
102297,2022-12-31,999999,Checking,Debit,4733.40,USD,Amazon,Completed
102298,2022-01-01,999999,checking,Credit,2625.56,USD,Amazon,Completed
102299,2022-01-01,999999,Checking,Debit,3103.63,USD,Walmart,Completed
102300,2022-12-31,999999,Checking,Credit,3096.67,USD,Target,Completed
102300,2022-01-26,999999,Savings,Debit,3016.57,USD,Amazon,Completed
102300,2023-06-27,2500,Checking,Credit,390.21,USD,Walmart,Completed
102301,2022-01-01,3874,Checking,Credit,3584.09,USD,Amazon,Completed
102304,2022-10-31,999999,checking,Debit,4556.57,USD,Amazon,Completed
102304,2022-12-31,999999,Checking,Credit,1279.57,USD,Walmart,Completed
102306,2023-02-09,4427,Savings,Debit,4337.41,USD,Target,Completed
102306,2023-03-13,4003,Checking,Debit,4681.97,USD,Walmart,Completed
102308,2024-05-06,4199,checking,Credit,3296.06,USD,Target,Completed
102307,2022-01-01,999999,Savings,Credit,1577.95,USD,Walmart,Completed
102309,2022-01-01,999999,Credit,Debit,4079.68,USD,Unknown,Completed
102311,2022-12-31,3437,Savings,Debit,1605.14,USD,Amazon,Completed
102310,2022-12-31,999999,Savings,Debit,1647.54,USD,Unknown,Completed
102312,2022-09-10,999999,checking,Debit,1597.09,USD,Target,Completed
102313,2022-12-31,999999,checking,Debit,3321.50,USD,Amazon,Completed
102315,2022-12-31,999999,checking,Credit,1841.36,USD,Target,Completed
102315,2023-07-29,999999,Savings,Credit,1920.51,USD,Amazon,Completed
102316,2023-11-23,2877,Checking,Credit,303.57,USD,Target,Completed
102317,2022-01-01,999999,Savings,Credit,3738.60,USD,Walmart,Completed
102319,2022-05-15,999999,Credit,Debit,1049.04,USD,Amazon,Completed
102320,2023-04-26,3716,Checking,Credit,628.53,USD,Walmart,Completed
102320,2022-12-31,999999,checking,Debit,1526.33,USD,Amazon,Completed
102322,2022-01-01,3356,Checking,Debit,4778.48,USD,Amazon,Completed
102322,2022-12-12,2505,checking,Credit,3104.94,USD,Amazon,Completed
102323,2022-06-20,4748,Checking,Debit,2792.52,USD,Walmart,Completed
102324,2024-02-16,999999,Checking,Credit,4786.39,USD,Walmart,Completed
102325,2022-01-01,999999,Savings,Debit,1762.31,USD,Unknown,Completed
102327,2022-01-01,999999,checking,Credit,2819.78,USD,Amazon,Completed
102327,2022-12-31,2672,Checking,Credit,3609.15,USD,Walmart,Completed
102328,2022-12-31,2989,Credit,Credit,3944.21,USD,Unknown,Completed
102329,2022-12-31,3652,Credit,Credit,2230.81,USD,Unknown,Completed
102328,2022-01-23,999999,checking,Credit,797.99,USD,Target,Completed
102331,2022-01-01,3154,Checking,Credit,494.64,USD,Walmart,Completed
102333,2022-03-28,999999,Savings,Credit,4007.51,USD,Unknown,Completed
102332,2024-03-11,999999,Savings,Debit,4067.10,USD,Amazon,Completed
102335,2022-12-31,999999,Checking,Debit,2388.13,USD,Target,Completed
102336,2022-01-01,999999,Checking,Debit,4597.37,USD,Target,Completed
102336,2024-01-24,999999,Savings,Credit,1393.42,USD,Walmart,Completed
102338,2023-11-04,2207,Checking,Debit,1144.78,USD,Amazon,Completed
102338,2022-01-01,999999,Savings,Debit,237.56,USD,Walmart,Completed
102340,2023-04-26,4927,Checking,Debit,2373.63,USD,Walmart,Completed
102341,2023-05-08,2710,checking,Debit,4337.96,USD,Unknown,Completed
102339,2022-12-31,999999,checking,Debit,4412.86,USD,Walmart,Completed
102341,2024-02-22,999999,Credit,Debit,4751.84,USD,Target,Completed
102341,2022-01-01,999999,checking,Credit,1795.84,USD,Walmart,Completed
102344,2022-10-05,3447,Credit,Debit,2282.70,USD,Target,Completed
102346,2022-12-31,2523,checking,Credit,3665.76,USD,Target,Completed
102345,2024-02-11,4961,Checking,Credit,793.83,USD,Amazon,Completed
102348,2023-10-28,999999,Savings,Debit,3016.21,USD,Unknown,Completed
102346,2024-04-03,4545,Credit,Debit,1106.10,USD,Target,Completed
102350,2022-12-31,999999,Checking,Debit,2808.66,USD,Walmart,Completed
102349,2024-05-29,999999,Savings,Credit,4256.66,USD,Target,Completed
102351,2024-02-14,999999,Checking,Debit,4496.79,USD,Amazon,Completed
102353,2022-12-31,999999,Checking,Debit,709.51,USD,Walmart,Completed
102354,2022-01-01,999999,Checking,Credit,3031.07,USD,Amazon,Completed
102355,2022-07-23,3515,Checking,Debit,1070.49,USD,Walmart,Completed
102356,2022-05-18,999999,Checking,Debit,239.48,USD,Walmart,Completed
102357,2022-06-05,999999,Checking,Credit,2146.57,USD,Target,Completed
102357,2022-12-31,999999,Checking,Debit,2660.27,USD,Walmart,Completed
102357,2022-12-31,999999,Savings,Credit,4769.61,USD,Unknown,Completed
102359,2022-12-31,999999,Savings,Credit,3553.07,USD,Amazon,Completed
102358,2022-04-28,999999,checking,Credit,2103.07,USD,Amazon,Completed
102360,2022-12-31,2633,Checking,Debit,2806.00,USD,Walmart,Completed
102363,2022-04-15,999999,Savings,Debit,1629.73,USD,Target,Completed
102362,2022-01-01,3441,Checking,Debit,2700.46,USD,Target,Completed
102363,2022-05-21,999999,checking,Debit,2233.75,USD,Walmart,Completed
102365,2022-01-01,3319,Checking,Debit,3884.33,USD,Target,Completed
102367,2022-11-16,999999,checking,Debit,1109.11,USD,Target,Completed
102368,2022-01-01,999999,Savings,Credit,1906.17,USD,Walmart,Completed
102369,2022-12-31,999999,Savings,Credit,3947.06,USD,Walmart,Completed
102370,2022-01-01,4040,Checking,Credit,2196.65,USD,Walmart,Completed
102370,2022-12-31,2760,checking,Debit,1993.43,USD,Target,Completed
102370,2022-01-01,999999,Checking,Debit,4191.34,USD,Amazon,Completed
102372,2022-01-01,999999,Checking,Credit,4351.17,USD,Unknown,Completed
102374,2022-01-01,999999,checking,Debit,4593.76,USD,Target,Completed
102374,2022-12-31,999999,Credit,Credit,4266.38,USD,Amazon,Completed
102375,2022-12-31,4324,Checking,Debit,4841.32,USD,Unknown,Completed
102374,2022-01-01,999999,Credit,Debit,3615.07,USD,Unknown,Completed
102375,2022-06-23,2447,checking,Debit,2252.68,USD,Unknown,Completed
102379,2022-01-29,4795,checking,Debit,4929.61,USD,Walmart,Completed
102380,2022-12-31,3050,Checking,Debit,1809.39,USD,Unknown,Completed
102379,2023-06-13,999999,Checking,Debit,1164.20,USD,Target,Completed
102382,2022-01-01,4908,Savings,Debit,3940.78,USD,Walmart,Completed
102382,2022-03-30,999999,Checking,Debit,2088.77,USD,Walmart,Completed
102380,2022-01-01,999999,Savings,Credit,3514.29,USD,Walmart,Completed
102384,2023-05-30,999999,Checking,Credit,3132.58,USD,Walmart,Completed
102384,2022-12-31,999999,Savings,Credit,3991.49,USD,Walmart,Completed
102387,2022-01-01,2872,checking,Debit,968.55,USD,Unknown,Completed
102388,2022-12-31,999999,Checking,Debit,2442.02,USD,Unknown,Completed
102389,2022-01-01,4819,Checking,Credit,617.84,USD,Target,Completed
102390,2023-01-26,4444,Savings,Credit,2587.62,USD,Walmart,Completed
102390,2022-01-01,999999,Checking,Debit,3244.78,USD,Target,Completed
102392,2024-05-09,999999,checking,Credit,2952.11,USD,Walmart,Completed
102393,2022-01-01,999999,Checking,Credit,1022.64,USD,Amazon,Completed
102394,2024-06-13,3823,Checking,Debit,621.21,USD,Amazon,Completed
102392,2022-01-01,999999,checking,Credit,2094.86,USD,Walmart,Completed
102395,2022-12-31,999999,Credit,Debit,2320.92,USD,Walmart,Completed
102396,2022-12-31,999999,Checking,Credit,4779.46,USD,Target,Completed
102398,2022-01-01,999999,checking,Credit,1655.72,USD,Unknown,Completed
102397,2023-05-05,999999,Checking,Credit,99.97,USD,Amazon,Completed
102399,2022-03-18,4226,Savings,Credit,983.63,USD,Walmart,Completed
102399,2022-12-13,999999,Checking,Credit,1566.64,USD,Amazon,Completed
102400,2022-12-31,999999,Checking,Debit,2536.05,USD,Unknown,Completed
102403,2023-09-04,999999,checking,Credit,4739.12,USD,Walmart,Completed
102404,2022-01-01,999999,Savings,Credit,4104.75,USD,Amazon,Completed
102404,2022-01-01,3494,Savings,Credit,1424.71,USD,Amazon,Completed
102403,2023-05-18,999999,Checking,Debit,3987.19,USD,Target,Completed
102407,2022-01-01,999999,Checking,Debit,1571.96,USD,Target,Completed
102407,2022-12-31,999999,Checking,Credit,1674.84,USD,Walmart,Completed
102408,2022-01-01,999999,Checking,Debit,2946.24,USD,Walmart,Completed
102410,2022-01-11,999999,Savings,Credit,2088.26,USD,Walmart,Completed
102411,2022-12-06,999999,Credit,Debit,3582.97,USD,Unknown,Completed
102412,2022-01-01,999999,checking,Credit,2147.44,USD,Walmart,Completed
102413,2022-08-21,3500,Checking,Debit,4289.64,USD,Walmart,Completed
102414,2024-06-01,999999,Checking,Debit,1450.19,USD,Walmart,Completed
102412,2022-01-30,4093,Checking,Credit,529.12,USD,Walmart,Completed
102415,2023-05-04,2786,Savings,Debit,2309.80,USD,Amazon,Completed
102416,2022-01-01,999999,checking,Debit,2171.87,USD,Amazon,Completed
102417,2022-12-31,999999,Checking,Debit,707.47,USD,Unknown,Completed
102417,2023-11-07,999999,Checking,Debit,1632.22,USD,Walmart,Completed
102420,2023-02-05,999999,Checking,Debit,4789.58,USD,Unknown,Completed
102421,2022-02-24,999999,Checking,Debit,1920.65,USD,Walmart,Completed
102421,2022-01-01,999999,Savings,Credit,4523.66,USD,Unknown,Completed
102422,2022-12-14,999999,Savings,Debit,548.07,USD,Amazon,Completed
102422,2022-12-14,3510,Checking,Debit,1724.93,USD,Walmart,Completed
102424,2022-12-31,999999,Checking,Debit,4899.32,USD,Target,Completed
102425,2022-10-03,999999,checking,Credit,4105.97,USD,Amazon,Completed
102426,2022-12-31,4830,Savings,Debit,2769.71,USD,Walmart,Completed
102428,2023-05-10,2712,Credit,Debit,3521.09,USD,Walmart,Completed
102429,2022-12-31,4877,Savings,Credit,314.01,USD,Walmart,Completed
102430,2022-12-31,3497,Checking,Debit,4741.18,USD,Unknown,Completed
102430,2022-12-31,999999,Savings,Credit,641.37,USD,Amazon,Completed
102432,2022-12-31,999999,Savings,Debit,3030.88,USD,Amazon,Completed
102431,2022-12-31,999999,Savings,Debit,6.56,USD,Walmart,Completed
102432,2024-05-17,999999,Checking,Debit,3641.18,USD,Target,Completed
102435,2024-03-21,999999,checking,Credit,3394.93,USD,Target,Completed
102435,2023-06-05,999999,Checking,Credit,3150.72,USD,Unknown,Completed
102437,2022-03-17,4507,checking,Credit,208.44,USD,Unknown,Completed
102438,2022-06-15,2732,Savings,Debit,2378.30,USD,Amazon,Completed
102438,2022-01-01,999999,Checking,Debit,409.96,USD,Amazon,Completed
102438,2022-12-31,999999,checking,Debit,4737.99,USD,Target,Completed
102440,2022-12-31,999999,Savings,Debit,1919.68,USD,Target,Completed
102442,2023-12-24,999999,Checking,Credit,1094.68,USD,Unknown,Completed
102442,2022-01-01,4065,checking,Debit,2746.92,USD,Walmart,Completed
102444,2024-05-19,999999,Savings,Debit,541.84,USD,Target,Completed
102444,2022-01-01,2595,Savings,Debit,1935.96,USD,Walmart,Completed
102446,2023-09-26,3157,Credit,Debit,473.66,USD,Walmart,Completed
102446,2023-02-13,999999,checking,Credit,2740.25,USD,Unknown,Completed
102447,2023-11-08,999999,Checking,Debit,1119.33,USD,Amazon,Completed
102448,2022-11-07,999999,Checking,Debit,4799.52,USD,Target,Completed
102449,2024-02-06,4451,Savings,Debit,2926.93,USD,Unknown,Completed
102449,2022-12-22,2785,Checking,Credit,4002.36,USD,Walmart,Completed
102452,2024-03-08,999999,Checking,Debit,2597.51,USD,Walmart,Completed
102451,2022-12-31,999999,Checking,Debit,1930.30,USD,Amazon,Completed
102454,2022-01-01,999999,Checking,Credit,4530.12,USD,Unknown,Completed
102455,2022-01-01,999999,Checking,Credit,2895.40,USD,Walmart,Completed
102456,2023-03-08,999999,checking,Credit,2050.28,USD,Target,Completed
102454,2022-09-01,3448,Savings,Debit,2360.90,USD,Unknown,Completed
102458,2024-01-16,999999,checking,Debit,4121.86,USD,Unknown,Completed
102459,2022-06-21,999999,Checking,Credit,3509.47,USD,Target,Completed
102460,2022-12-31,999999,checking,Debit,1087.21,USD,Unknown,Completed
102460,2022-01-01,999999,Savings,Debit,4132.01,USD,Walmart,Completed
102462,2022-12-31,999999,checking,Credit,4312.52,USD,Target,Completed
102462,2023-07-11,999999,Savings,Credit,857.28,USD,Unknown,Completed
102464,2024-01-15,4727,Checking,Credit,3854.73,USD,Amazon,Completed
102465,2022-12-31,999999,Checking,Debit,4249.63,USD,Walmart,Completed
102466,2022-12-31,999999,Credit,Debit,2496.67,USD,Walmart,Completed
102467,2024-06-07,2729,Checking,Credit,4635.19,USD,Unknown,Completed
102467,2022-01-01,3557,checking,Credit,2997.60,USD,Walmart,Completed
102469,2022-09-25,2693,Checking,Credit,1699.56,USD,Walmart,Completed
102470,2024-02-23,999999,Checking,Credit,107.47,USD,Walmart,Completed
102470,2022-01-01,999999,Savings,Debit,3174.34,USD,Unknown,Completed
102469,2022-04-09,3626,Checking,Debit,1352.74,USD,Target,Completed
102472,2022-12-31,3676,Checking,Debit,1207.71,USD,Walmart,Completed
102474,2022-01-01,4523,checking,Debit,4918.55,USD,Walmart,Completed
102474,2022-01-01,999999,Checking,Credit,3891.86,USD,Walmart,Completed
102476,2022-12-31,3204,Checking,Credit,4839.40,USD,Target,Completed
102475,2022-12-31,999999,Checking,Credit,2721.95,USD,Amazon,Completed
102478,2022-12-31,999999,checking,Credit,3362.27,USD,Unknown,Completed
102477,2024-02-23,999999,Savings,Credit,2813.76,USD,Target,Completed
102480,2023-12-01,999999,Savings,Debit,930.82,USD,Walmart,Completed
102480,2022-12-31,999999,Checking,Credit,4256.42,USD,Target,Completed
102482,2022-12-31,999999,Savings,Debit,547.97,USD,Unknown,Completed
102483,2022-12-31,999999,Checking,Credit,4491.40,USD,Walmart,Completed
102482,2024-03-23,3429,checking,Credit,4050.54,USD,Target,Completed
102485,2022-01-01,999999,Checking,Debit,2258.67,USD,Target,Completed
102486,2022-10-22,999999,Savings,Credit,4363.96,USD,Walmart,Completed
102484,2022-10-14,999999,Checking,Credit,3681.18,USD,Walmart,Completed
102488,2024-02-24,999999,Credit,Debit,3121.04,USD,Amazon,Completed
102488,2022-12-31,3972,Savings,Credit,2213.80,USD,Target,Completed
102486,2022-07-24,999999,Savings,Debit,4891.26,USD,Walmart,Completed
102491,2022-01-17,3417,Checking,Debit,3287.96,USD,Target,Completed
102490,2022-12-31,999999,Checking,Credit,11.57,USD,Target,Completed
102492,2023-02-01,999999,Savings,Credit,538.96,USD,Unknown,Completed
102493,2023-09-18,999999,Credit,Debit,388.81,USD,Amazon,Completed
102495,2024-01-11,3448,Savings,Credit,4540.44,USD,Target,Completed
102495,2022-02-18,999999,checking,Debit,1907.82,USD,Unknown,Completed
102496,2022-01-01,999999,Checking,Credit,4407.61,USD,Target,Completed
102498,2022-12-31,999999,Checking,Debit,3588.77,USD,Walmart,Completed
102496,2022-07-17,4249,Checking,Debit,3746.59,USD,Unknown,Completed
102500,2022-12-28,999999,checking,Debit,1547.85,USD,Amazon,Completed
102500,2022-07-26,3358,Savings,Credit,4605.41,USD,Unknown,Completed
102501,2022-01-26,999999,Checking,Debit,3395.59,USD,Unknown,Completed
102502,2023-03-20,3017,Checking,Debit,3624.46,USD,Target,Completed
102502,2023-11-11,999999,Credit,Credit,2716.85,USD,Amazon,Completed
102504,2023-06-10,999999,Checking,Credit,4748.89,USD,Amazon,Completed
102506,2022-01-31,999999,Checking,Credit,2787.61,USD,Amazon,Completed
102507,2022-12-31,999999,Checking,Debit,153.22,USD,Walmart,Completed
102508,2022-01-01,4925,Checking,Debit,4263.00,USD,Amazon,Completed
102509,2022-01-01,4408,checking,Debit,1160.50,USD,Unknown,Completed
102509,2024-01-13,4436,Savings,Credit,1137.99,USD,Target,Completed
102511,2022-08-20,999999,Checking,Credit,3695.26,USD,Amazon,Completed
102511,2023-10-22,999999,checking,Debit,2716.29,USD,Target,Completed
102513,2024-02-13,999999,Checking,Debit,1339.64,USD,Target,Completed
102513,2022-12-31,2756,Savings,Credit,4359.35,USD,Target,Completed
102515,2022-03-05,2848,Checking,Debit,1008.54,USD,Target,Completed
102516,2023-01-10,999999,Checking,Credit,3789.49,USD,Amazon,Completed
102515,2022-08-11,999999,checking,Credit,787.39,USD,Unknown,Completed
102516,2023-05-30,999999,Savings,Debit,4951.76,USD,Amazon,Completed
102519,2023-02-23,999999,Savings,Credit,811.67,USD,Amazon,Completed
102520,2024-04-09,4288,Checking,Credit,3407.48,USD,Walmart,Completed
102520,2024-01-26,4375,Credit,Credit,2345.61,USD,Walmart,Completed
102521,2022-01-01,999999,Checking,Credit,4203.91,USD,Unknown,Completed
102521,2023-06-11,999999,Checking,Debit,2257.78,USD,Walmart,Completed
102523,2022-02-28,2539,Credit,Credit,1090.27,USD,Walmart,Completed
102522,2022-09-24,4627,checking,Credit,4135.92,USD,Amazon,Completed
102525,2022-08-19,999999,Savings,Debit,955.51,USD,Walmart,Completed
102527,2022-11-04,999999,Checking,Debit,4469.59,USD,Unknown,Completed
102528,2022-01-20,999999,Savings,Debit,571.59,USD,Target,Completed
102528,2022-12-31,999999,checking,Credit,367.48,USD,Unknown,Completed
102530,2022-01-08,999999,Credit,Credit,4393.35,USD,Walmart,Completed
102528,2022-12-31,4312,Savings,Credit,1422.36,USD,Unknown,Completed
102531,2022-01-01,999999,checking,Debit,825.26,USD,Target,Completed
102533,2022-01-01,2135,Checking,Debit,1252.69,USD,Unknown,Completed
102531,2022-12-31,999999,Savings,Credit,1022.06,USD,Amazon,Completed
102535,2022-11-22,999999,Checking,Credit,3315.50,USD,Walmart,Completed
102535,2024-01-27,4319,Checking,Debit,4761.16,USD,Target,Completed
102536,2022-07-20,2477,Checking,Debit,1966.98,USD,Walmart,Completed
102538,2022-03-30,999999,checking,Debit,252.77,USD,Target,Completed
102539,2022-12-31,999999,Savings,Credit,74.54,USD,Target,Completed
102539,2022-01-01,999999,Checking,Credit,3258.98,USD,Walmart,Completed
102539,2022-07-20,4124,Checking,Credit,868.07,USD,Amazon,Completed
102540,2022-01-01,2736,Checking,Credit,1857.19,USD,Unknown,Completed
102542,2022-12-31,999999,checking,Debit,4104.33,USD,Amazon,Completed
102543,2022-01-01,999999,Savings,Credit,907.23,USD,Amazon,Completed
102544,2024-05-11,3466,Checking,Debit,251.08,USD,Walmart,Completed
102545,2023-03-25,2825,checking,Debit,2063.44,USD,Target,Completed
102547,2022-06-13,4750,Checking,Debit,481.23,USD,Amazon,Completed
102548,2022-12-31,999999,Savings,Credit,1674.57,USD,Amazon,Completed
102549,2024-01-09,999999,Savings,Credit,1050.33,USD,Unknown,Completed
102548,2023-09-10,999999,Checking,Credit,3844.60,USD,Unknown,Completed
102551,2022-01-01,999999,Checking,Credit,661.16,USD,Amazon,Completed
102551,2022-05-11,999999,Checking,Credit,646.26,USD,Walmart,Completed
102553,2022-12-31,999999,Checking,Credit,3428.88,USD,Unknown,Completed
102554,2022-01-01,2273,Checking,Debit,4256.65,USD,Unknown,Completed
102555,2022-11-24,2816,Checking,Credit,4046.74,USD,Target,Completed
102555,2022-12-31,4278,Credit,Credit,5001.89,USD,Amazon,Completed
102555,2022-12-31,999999,Checking,Credit,500.81,USD,Walmart,Completed
102558,2023-01-11,999999,Checking,Credit,2496.64,USD,Amazon,Completed
102559,2022-01-01,3625,Checking,Credit,4484.16,USD,Walmart,Completed
102559,2022-02-02,999999,Savings,Credit,2089.04,USD,Unknown,Completed
102560,2024-02-01,999999,Checking,Debit,2623.72,USD,Unknown,Completed
102558,2022-01-01,2350,Credit,Credit,3363.89,USD,Walmart,Completed
102560,2022-06-11,999999,checking,Debit,2504.64,USD,Walmart,Completed
102563,2022-10-11,4782,checking,Debit,3262.97,USD,Amazon,Completed
102564,2022-12-31,3220,Checking,Credit,4775.82,USD,Target,Completed
102565,2022-11-10,999999,Checking,Debit,209.24,USD,Walmart,Completed
102565,2022-12-31,4375,checking,Credit,1178.56,USD,Walmart,Completed
102568,2022-10-19,999999,Checking,Credit,3295.63,USD,Unknown,Completed
102569,2023-01-06,999999,Checking,Debit,1885.19,USD,Target,Completed
102570,2022-10-30,999999,Checking,Credit,2087.39,USD,Target,Completed
102568,2022-12-31,999999,Checking,Credit,3972.01,USD,Unknown,Completed
102570,2022-01-01,999999,Savings,Debit,4754.63,USD,Amazon,Completed
102573,2022-12-31,4723,checking,Credit,4926.12,USD,Amazon,Completed
102573,2022-01-01,999999,Credit,Debit,2503.91,USD,Walmart,Completed
102575,2023-10-23,2710,checking,Debit,3844.74,USD,Target,Completed
102575,2022-01-01,2655,Savings,Debit,3793.58,USD,Walmart,Completed
102576,2022-06-27,999999,Checking,Debit,2102.13,USD,Amazon,Completed
102578,2023-05-21,999999,Checking,Credit,1542.76,USD,Walmart,Completed
102579,2022-12-21,999999,Checking,Debit,2063.83,USD,Walmart,Completed
102580,2023-04-20,3088,Checking,Debit,3275.01,USD,Amazon,Completed
102580,2022-11-04,999999,checking,Debit,4860.32,USD,Walmart,Completed
102582,2022-12-31,3263,Checking,Debit,3002.91,USD,Target,Completed
102582,2022-01-01,999999,checking,Credit,614.77,USD,Unknown,Completed
102584,2023-11-24,4302,checking,Debit,2486.57,USD,Amazon,Completed
102585,2022-12-24,3358,Checking,Debit,4191.67,USD,Amazon,Completed
102584,2022-12-31,4269,Checking,Debit,4550.70,USD,Unknown,Completed
102586,2022-10-04,2761,Checking,Credit,4424.99,USD,Target,Completed
102587,2024-02-17,999999,checking,Debit,1448.72,USD,Walmart,Completed
102589,2022-12-31,2269,Checking,Credit,4150.82,USD,Target,Completed
102588,2024-03-27,999999,Savings,Credit,2961.41,USD,Walmart,Completed
102590,2022-12-31,999999,Savings,Credit,4205.11,USD,Amazon,Completed
102591,2022-12-31,999999,checking,Debit,3412.75,USD,Unknown,Completed
102592,2022-12-31,2984,Checking,Credit,4261.59,USD,Walmart,Completed
102594,2022-08-09,2039,Checking,Credit,394.76,USD,Walmart,Completed
102595,2024-03-04,999999,Savings,Credit,36.34,USD,Amazon,Completed
102596,2022-10-05,999999,Savings,Credit,1031.38,USD,Amazon,Completed
102595,2022-01-01,999999,Checking,Credit,4543.91,USD,Walmart,Completed
102597,2022-01-01,2922,Savings,Credit,4569.52,USD,Walmart,Completed
102599,2023-03-18,2677,Savings,Debit,2358.13,USD,Amazon,Completed
102600,2022-12-31,999999,checking,Credit,1371.88,USD,Target,Completed
102599,2024-03-22,999999,Checking,Credit,615.12,USD,Walmart,Completed
102602,2023-05-10,4440,Savings,Debit,458.60,USD,Target,Completed
102602,2022-01-01,999999,checking,Credit,2602.41,USD,Target,Completed
102604,2022-12-31,999999,Credit,Debit,1942.10,USD,Target,Completed
102605,2022-04-01,999999,checking,Credit,2839.24,USD,Unknown,Completed
102606,2023-09-30,4094,Checking,Credit,2801.82,USD,Walmart,Completed
102605,2024-03-16,999999,checking,Credit,1082.46,USD,Unknown,Completed
102608,2022-01-01,999999,Checking,Credit,1606.66,USD,Walmart,Completed
102608,2022-07-14,3347,checking,Debit,462.00,USD,Amazon,Completed
102608,2022-01-01,999999,Checking,Credit,516.22,USD,Walmart,Completed
102610,2024-03-02,999999,Savings,Credit,2325.28,USD,Walmart,Completed
102610,2022-03-01,3744,Credit,Credit,4085.69,USD,Unknown,Completed
102613,2022-06-26,4537,Savings,Debit,47.11,USD,Walmart,Completed
102614,2022-12-13,999999,Checking,Debit,3515.25,USD,Amazon,Completed
102615,2022-01-01,3150,Checking,Debit,3601.83,USD,Walmart,Completed
102614,2022-06-26,999999,Savings,Credit,2950.78,USD,Unknown,Completed
102616,2022-01-01,999999,Savings,Debit,1562.77,USD,Target,Completed
102618,2022-01-01,999999,checking,Credit,4597.72,USD,Amazon,Completed
102619,2022-12-31,3974,Credit,Credit,2489.60,USD,Walmart,Completed
102620,2022-01-01,999999,Checking,Credit,2726.22,USD,Unknown,Completed
